54708    115.73     37.50     54708     河北    枣强
54710    116.15     37.85     54710     河北    阜城
54711    116.27     37.67     54711     河北    景县
54713    116.53     37.88     54713     河北    东光
54717    116.40     37.63     54717     河北    吴桥
54719    116.67     38.00     54719     河北    南皮
54800    115.25     37.00     54800     河北    威县
54801    115.48     36.85     54801     河北    临西
54804    115.18     36.30     54804     河北    大名
54809    115.28     36.55     54809     河北    馆陶
54820    115.20     36.82     54820     河北    邱县
53889    113.87     36.07     53889    河南    林州
53898    114.13     36.05     53898    河南    安阳
53972    112.90     35.05     53972    河南    沁阳
53974    114.23     35.62     53974    河南    淇县
53978    112.63     35.08     53978    河南    济源
53979    113.08     35.15     53979    河南    博爱
53982    113.27     35.23     53982    河南    焦作
53983    114.42     35.03     53983    河南    封丘
53984    113.47     35.23     53984    河南    修武
53985    113.82     35.50     53985    河南    辉县
53986    114.00     35.22     53986    河南    新乡
53987    113.35     35.10     53987    河南    武陟
53988    113.72     35.27     53988    河南    获嘉
53989    113.98     35.08     53989    河南    原阳
53990    114.32     35.72     53990    河南    鹤壁
53991    114.33     35.92     53991    河南    汤阴
53992    114.52     35.67     53992    河南    浚县
53993    114.92     35.95     53993    河南    内黄
53994    114.10     35.43     53994    河南    卫辉
53995    114.45     35.52     53995    河南    滑县
53997    114.20     35.17     53997    河南    延津
53998    114.65     35.20     53998    河南    长垣
54817    115.87     35.98     54817    河南    台前
54900    115.03     35.70     54900    河南    濮阳
54901    115.23     36.05     54901    河南    南乐
54902    115.15     35.95     54902    河南    清丰
54903    115.48     35.85     54903    河南    范县
57051    111.25     34.72     57051    河南    三门峡
57056    110.85     34.53     57056    河南    灵宝
57063    111.77     34.75     57063    河南    渑池
57065    112.13     34.55     57065    河南    宜阳
57066    111.67     34.40     57066    河南    洛宁
57067    111.07     34.08     57067    河南    卢氏
57070    112.12     34.73     57070    河南    新安
57071    112.47     34.80     57071    河南    孟津
57072    112.75     34.92     57072    河南    孟州
57073    112.42     34.65     57071    河南    洛阳
57074    112.40     34.42     57074    河南    伊川
57075    112.90     34.23     57075    河南    汝州
57076    112.78     34.73     57076    河南    偃师
57077    111.65     33.78     57077    河南    栾川
57078    112.47     34.17     57078    河南    汝阳
57079    113.03     34.95     57079    河南    温县
57080    112.97     34.80     57080    河南    巩义
57081    113.40     34.80     57081    河南    荥阳
57082    113.10     34.48     57082    河南    登封
57083    113.65     34.70     57083    河南    郑州
57085    113.33     34.53     57085    河南    新密
57086    113.72     34.38     57086    河南    新郑
57087    113.73     34.27     57087    河南    长葛
57088    113.50     34.18     57088    河南    禹州
57089    113.93     34.07     57089    河南    许昌
57090    114.07     35.25     57090    河南    中牟
57091    114.30     34.80     57091    河南    开封
57093    114.78     34.85     57093    河南    兰考
57094    114.22     34.40     57094    河南    尉氏
57095    114.15     34.12     57095    河南    鄢陵
57096    114.78     34.53     57096    河南    杞县
57098    114.40     34.08     57098    河南    扶沟
57099    114.85     34.07     57099    河南    太康
57156    111.48     33.30     57156    河南    西峡
57162    112.07     34.13     57162    河南    嵩县
57169    111.88     33.15     57169    河南    内乡
57171    113.12     33.77     57171    河南    平顶山
57173    112.88     33.75     57173    河南    鲁山
57175    112.25     33.08     57175    河南    镇平
57176    112.47     33.43     57176    河南    南召
57177    113.53     33.33     57177    河南    舞钢
57178    112.48     33.10     57178    河南    南阳
57179    113.00     33.28     57179    河南    方城
57180    113.20     34.02     57180    河南    郏县
57181    113.03     33.87     57181    河南    宝丰
57182    113.52     33.85     57182    河南    襄城
57183    113.93     33.80     57183    河南    临颍
57184    113.30     33.63     57184    河南    叶县
57185    113.58     33.47     57185    河南    舞阳
57186    114.05     33.60     57186    河南    漯河
57187    112.97     33.03     57187    河南    社旗
57188    114.05     33.37     57188    河南    西平
57189    113.97     33.15     57189    河南    遂平
57191    114.47     34.52     57191    河南    通许
57192    114.88     33.70     57192    河南    淮阳
57193    114.52     33.78     57193    河南    西华
57194    114.30     33.27     57194    河南    上蔡
57195    114.62     33.60     57195    河南    周口
57196    114.87     33.42     57196    河南    项城
57197    114.35     32.97     57197    河南    汝南
57198    114.57     33.50     57198    河南    商水
57261    111.52     33.12     57261    河南    淅川
57271    112.37     32.57     57271    河南    新野
57273    112.80     32.73     57273    河南    唐河
57274    111.98     32.70     57274    河南    邓州
57281    113.30     32.68     57281    河南    泌阳
57285    113.40     32.35     57285    河南    桐柏
57290    113.92     32.93     57290    河南    驻马店
57292    114.62     32.90     57292    河南    平舆
57293    114.98     32.73     57293    河南    新蔡
57294    113.95     32.80     57294    河南    确山
57295    114.33     32.62     57295    河南    正阳
57296    114.67     32.35     57296    河南    息县
57297    114.05     32.13     57297    河南    信阳
57298    114.53     32.20     57298    河南    罗山
57299    114.88     32.00     57299    河南    光山
57396    114.87     31.63     57396    河南    新县
58001    115.02     34.47     58001    河南    睢县
58004    115.18     34.62     58004    河南    民权
58005    115.53     34.43     58005    河南    商丘
58006    115.88     34.38     58006    河南    虞城
58007    115.37     34.10     58007    河南    柘城
58008    115.32     34.48     58008    河南    宁陵
58017    116.15     34.28     58017    河南    夏邑
58100    115.13     33.63     58100    河南    郸城
58101    115.50     33.88     58101    河南    鹿邑
58104    115.05     33.40     58104    河南    沈丘
58111    116.42     33.85     58111    河南    永城
58205    115.42     32.47     58205    河南    淮滨
58207    115.05     32.17     58207    河南    潢川
58208    115.62     32.17     58208    河南    固始
58301    115.38     31.82     58301    河南    商城
50136    122.52     52.97     50136    黑龙江    漠河
50246    124.72     52.35     50246    黑龙江    塔河
50247    123.57     52.03     50247    黑龙江    呼中
50349    124.40     51.67     50349    黑龙江    新林
50353    126.63     51.73     50353    黑龙江    呼玛
50442    124.12     50.40     50442    黑龙江    加格达奇
50468    127.47     50.25     50468    黑龙江    黑河
50557    125.23     49.15     50557    黑龙江    嫩江
50564    127.33     49.42     50564    黑龙江    孙吴
50566    128.48     49.57     50566    黑龙江    逊克
50646    124.88     48.50     50646    黑龙江    讷河
50655    126.18     48.50     50655    黑龙江    五大连池
50656    126.50     48.27     50656    黑龙江    北安
50658    125.78     48.08     50658    黑龙江    克山
50659    126.23     48.05     50659    黑龙江    克东
50673    130.42     48.88     50673    黑龙江    嘉荫
50674    129.43     48.57     50674    黑龙江    汤旺
50739    123.23     47.30     50739    黑龙江    龙江
50741    123.50     47.93     50741    黑龙江    甘南
50742    124.48     47.80     50742    黑龙江    富裕
50745    123.92     47.38     50745    黑龙江    齐齐哈尔
50749    124.83     47.18     50749    黑龙江    林甸
50750    125.30     47.90     50750    黑龙江    依安
50755    126.07     47.62     50755    黑龙江    拜泉
50756    126.87     47.45     50756    黑龙江    海伦
50758    125.90     47.15     50758    黑龙江    明水
50767    127.10     47.23     50767    黑龙江    绥棱
50772    129.23     48.12     50772    黑龙江    丰林
50774    128.83     47.70     50774    黑龙江    伊春
50775    130.20     47.33     50775    黑龙江    鹤岗
50776    130.83     47.57     50776    黑龙江    萝北
50778    132.53     47.67     50778    黑龙江    同江
50779    134.28     48.37     50779    黑龙江    抚远
50787    131.83     47.32     50787    黑龙江    绥滨
50788    131.98     47.23     50788    黑龙江    富锦
50842    124.42     46.83     50842    黑龙江    杜蒙
50844    123.45     46.40     50844    黑龙江    泰来
50850    125.13     46.57     50850    黑龙江    大庆
50851    126.08     46.68     50851    黑龙江    青冈
50852    126.45     46.83     50852    黑龙江    望奎
50853    126.97     46.62     50853    黑龙江    绥化
50854    125.32     46.38     50854    黑龙江    安达
50858    125.80     46.02     50858    黑龙江    肇东
50859    126.28     46.28     50859    黑龙江    兰西
50861    127.48     46.88     50861    黑龙江    庆安
50862    127.98     46.98     50862    黑龙江    铁力
50867    127.35     46.08     50867    黑龙江    巴彦
50871    129.88     46.73     50871    黑龙江    汤原
50873    130.30     46.78     50873    黑龙江    佳木斯
50877    129.58     46.30     50877    黑龙江    依兰
50878    130.72     47.00     50878    黑龙江    桦川
50879    130.55     46.22     50879    黑龙江    桦南
50880    131.12     46.73     50880    黑龙江    集贤
50881    131.78     46.78     50881    黑龙江    友谊
50884    131.15     46.63     50884    黑龙江    双鸭山
50888    132.17     46.38     50888    黑龙江    宝清
50892    134.00     46.80     50892    黑龙江    饶河
50950    125.25     45.70     50950    黑龙江    肇州
50953    126.57     45.93     50953    黑龙江    哈尔滨
50954    125.08     45.50     50954    黑龙江    肇源
50955    126.32     45.40     50955    黑龙江    双城
50956    126.77     46.08     50956    黑龙江    呼兰
50958    126.93     45.53     50958    黑龙江    阿城
50960    127.38     45.73     50960    黑龙江    宾县
50962    128.03     45.95     50962    黑龙江    木兰
50963    128.73     45.97     50963    黑龙江    通河
50964    128.80     45.83     50964    黑龙江    方正
50965    128.27     45.43     50965    黑龙江    延寿
50968    127.97     45.22     50968    黑龙江    尚志
50971    130.98     45.83     50971    黑龙江    七台河
50973    130.60     45.75     50973    黑龙江    勃利
50978    130.92     45.30     50978    黑龙江    鸡西
50979    130.23     45.27     50979    黑龙江    林口
50983    132.87     45.75     50983    黑龙江    虎林
50985    131.87     45.55     50985    黑龙江    密山
50987    131.10     45.27     50987    黑龙江    鸡东
54080    127.15     44.90     54080    黑龙江    五常
54092    129.40     44.60     54092    黑龙江    海林
54093    130.55     44.93     54093    黑龙江    穆棱
54094    129.67     44.50     54094    黑龙江    牡丹江
54096    131.17     44.38     54096    黑龙江    绥芬河
54098    129.47     44.33     54098    黑龙江    宁安
54099    131.10     44.08     54099    黑龙江    东宁
57249    109.68     32.32     57249    湖北    竹溪
57251    110.40     33.00     57251    湖北    郧西
57253    110.87     32.83     57253    湖北    郧阳区
57256    110.77     32.65     57256    湖北    十堰
57257    110.23     32.23     57257    湖北    竹山
57259    110.75     32.05     57259    湖北    房县
57260    111.52     32.55     57260    湖北    丹江口
57265    111.73     32.43     57265    湖北    老河口
57268    111.62     32.27     57268    湖北    谷城
57278    112.08     32.00     57278    湖北    襄阳
57279    112.75     32.13     57279    湖北    枣阳
57355    110.35     31.03     57355    湖北    巴东
57358    110.97     30.83     57358    湖北    秭归
57359    110.73     31.35     57359    湖北    兴山
57361    111.27     31.88     57361    湖北    保康
57362    110.67     31.75     57362    湖北    神农架
57363    111.83     31.80     57363    湖北    南漳
57368    111.63     31.05     57368    湖北    远安
57370    112.22     31.73     57370    湖北    宜城
57377    112.22     31.00     57377    湖北    荆门
57378    112.63     31.20     57378    湖北    钟祥
57381    113.33     31.62     57381    湖北    随州
57385    113.87     31.63     57385    湖北    广水
57387    113.13     31.00     57387    湖北    京山
57388    113.70     31.27     57388    湖北    安陆
57389    113.75     31.03     57389    湖北    云梦
57395    114.17     31.58     57395    湖北    大悟
57398    114.62     31.28     57398    湖北    红安
57399    114.95     31.13     57399    湖北    麻城
57439    108.93     30.28     57439    湖北    利川
57445    109.72     30.60     57445    湖北    建始
57447    109.47     30.28     57447    湖北    恩施
57453    111.42     30.77     57453    湖北    夷陵区
57458    111.07     30.15     57458    湖北    五峰
57460    111.78     30.82     57460    湖北    当阳
57461    111.37     30.73     57461    湖北    宜昌
57462    111.08     30.87     57462    湖北    三峡
57464    111.18     30.47     57464    湖北    长阳
57465    111.43     30.37     57465    湖北    宜都
57466    111.73     30.45     57466    湖北    枝江
57469    111.67     30.17     57469    湖北    松滋
57475    112.90     30.40     57475    湖北    潜江
57476    112.15     30.35     57476    湖北    荆州
57477    112.22     30.07     57477    湖北    公安
57481    113.58     30.95     57481    湖北    应城
57482    113.95     30.90     57482    湖北    孝感
57483    113.13     30.67     57483    湖北    天门
57485    113.48     30.30     57485    湖北    仙桃
57486    113.85     30.65     57486    湖北    汉川
57489    114.00     30.52     57489    湖北    蔡甸
57491    114.40     30.87     57491    湖北    黄陂
57492    114.83     30.83     57492    湖北    新洲
57493    114.33     30.35     57493    湖北    江夏
57494    114.05     30.60     57494    湖北    武汉
57496    114.62     30.25     57496    湖北    鄂州
57498    114.93     30.52     57498    湖北    黄冈
57499    114.88     30.07     57499    湖北    大冶
57540    109.15     29.68     57540    湖北    咸丰
57541    109.48     30.00     57541    湖北    宣恩
57543    110.03     29.88     57543    湖北    鹤峰
57545    109.42     29.53     57545    湖北    来凤
57571    112.42     29.67     57571    湖北    石首
57573    112.90     29.88     57573    湖北    监利
57581    113.45     29.82     57581    湖北    洪湖
57582    113.88     29.72     57582    湖北    赤壁
57583    113.97     29.92     57583    湖北    嘉鱼
57586    114.03     29.53     57586    湖北    崇阳
57589    113.88     29.27     57589    湖北    通城
57590    114.37     29.85     57590    湖北    咸宁
57595    114.45     29.62     57595    湖北    通山
58401    115.40     30.75     58401    湖北    罗田
58402    115.67     30.73     58402    湖北    英山
58404    115.22     30.47     58404    湖北    浠水
58407    115.03     30.23     58407    湖北    黄石
58408    115.47     30.23     58408    湖北    蕲春
58409    115.93     30.10     58409    湖北    黄梅
58500    115.22     29.90     58500    湖北    阳新
58501    115.63     29.92     58501    湖北    武穴
57484    112.55     30.73     57484    湖北    沙洋
57495    115.07     30.67     57495    湖北    团风
57544    109.45     29.45     57544    湖南    龙山
57554    110.17     29.40     57554    湖南    桑植
57558    110.42     29.12     57558    湖南    张家界
57562    111.37     29.58     57562    湖南    石门
57564    111.08     29.43     57564    湖南    慈利
57565    111.72     29.67     57565    湖南    澧县
57566    111.67     29.47     57566    湖南    临澧
57574    112.72     29.58     57574    湖南    南县
57575    112.60     29.53     57575    湖南    华容
57577    112.20     29.42     57577    湖南    安乡
57584    113.08     29.38     57584    湖南    岳阳
57585    113.45     29.48     57585    湖南    临湘
57640    109.45     28.58     57640    湖南    花垣
57642    109.65     28.68     57642    湖南    保靖
57643    109.83     29.00     57643    湖南    永顺
57646    109.97     28.67     57646    湖南    古丈
57649    109.68     28.23     57649    湖南    吉首
57655    110.40     28.47     57655    湖南    沅陵
57657    110.20     28.23     57657    湖南    泸溪
57658    110.20     28.02     57658    湖南    辰溪
57661    111.48     28.92     57661    湖南    桃源
57662    111.68     29.12     57662    湖南    常德
57663    111.95     28.92     57663    湖南    汉寿
57666    112.28     28.85     57666    湖南    桃江
57669    111.42     28.63     57669    湖南    安化
57671    112.62     29.42     57671    湖南    沅江
57673    112.93     28.73     57673    湖南    湘阴
57674    112.63     28.95     57674    湖南    益阳
57678    112.55     28.25     57678    湖南    宁乡
57679    113.20     28.22     57679    湖南    长沙县
57680    113.10     28.85     57680    湖南    汨罗
57682    113.57     28.72     57682    湖南    平江
57687    112.78     28.12     57687    湖南    长沙市
57688    113.63     28.15     57688    湖南    浏阳
57740    109.60     27.95     57740    湖南    凤凰
57743    109.80     27.88     57743    湖南    麻阳
57744    109.17     27.37     57744    湖南    新晃
57745    109.68     27.45     57745    湖南    芷江
57749    110.03     27.60     57749    湖南    怀化
57752    110.60     27.92     57752    湖南    溆浦
57754    109.83     27.22     57754    湖南    洪江
57758    110.60     27.03     57758    湖南    洞口
57760    111.43     27.70     57760    湖南    冷水江
57761    111.30     27.75     57761    湖南    新化
57762    111.70     27.68     57762    湖南    涟源
57763    112.00     27.68     57763    湖南    娄底
57766    111.45     27.18     57766    湖南    邵阳市
57767    111.00     27.12     57767    湖南    隆回
57768    111.45     27.32     57768    湖南    新邵
57769    111.73     27.23     57769    湖南    邵东
57771    112.53     27.93     57771    湖南    韶山
57772    112.50     27.75     57772    湖南    湘乡
57773    112.83     27.88     57773    湖南    湘潭
57774    112.17     27.45     57774    湖南    双峰
57776    112.70     27.30     57776    湖南    南岳
57777    112.87     27.23     57777    湖南    衡山
57778    112.95     27.10     57778    湖南    衡东
57779    113.35     27.00     57779    湖南    攸县
57780    113.17     27.87     57780    湖南    株洲
57781    113.50     27.65     57781    湖南    醴陵
57841    109.67     26.57     57841    湖南    靖州
57842    109.72     26.88     57842    湖南    会同
57845    109.78     26.17     57845    湖南    通道
57846    110.15     26.58     57846    湖南    绥宁
57851    110.83     26.47     57851    湖南    新宁
57853    110.63     26.73     57853    湖南    武冈
57857    110.32     26.37     57857    湖南    城步
57860    111.28     27.00     57860    湖南    邵阳县
57865    111.62     26.50     57865    湖南    冷水滩
57866    111.62     26.23     57866    湖南    永州
57867    111.28     26.40     57867    湖南    东安
57868    111.87     26.60     57868    湖南    祁阳
57870    112.10     26.80     57870    湖南    祁东
57871    112.37     26.98     57871    湖南    衡阳县
57872    112.60     26.90     57872    湖南    衡阳市
57874    112.40     26.42     57874    湖南    常宁
57875    112.68     26.75     57875    湖南    衡南
57876    112.83     26.43     57876    湖南    耒阳
57881    113.25     26.72     57881    湖南    安仁
57882    113.55     26.78     57882    湖南    茶陵
57886    113.80     26.48     57886    湖南    炎陵
57887    113.12     26.12     57887    湖南    永兴
57889    113.95     26.08     57889    湖南    桂东
57962    111.65     26.03     57962    湖南    双牌
57965    111.60     25.53     57965    湖南    道县
57966    111.97     25.60     57966    湖南    宁远
57969    111.32     25.28     57969    湖南    江永
57971    112.20     25.92     57971    湖南    新田
57972    113.03     25.80     57972    湖南    郴州
57973    112.72     25.75     57973    湖南    桂阳
57974    112.37     25.58     57974    湖南    嘉禾
57975    112.20     25.38     57975    湖南    蓝山
57976    112.95     25.42     57976    湖南    宜章
57978    112.55     25.28     57978    湖南    临武
57981    113.22     25.98     57981    湖南    资兴
57985    113.68     25.57     57985    湖南    汝城
59063    111.57     25.18     59063    湖南    江华
805599    112.92     28.20     805599    湖南    湘江新区
805600    112.78     28.35     805600    湖南    望城区
50936    122.83     45.63     50936    吉林    白城
50939    122.75     45.33     50939    吉林    洮南
50940    123.17     45.85     50940    吉林    镇赉
50945    124.23     45.50     50945    吉林    大安
50946    124.83     45.18     50946    吉林    松原
50948    124.02     45.00     50948    吉林    乾安
50949    124.87     45.08     50949    吉林    前郭
54041    123.07     44.80     54041    吉林    通榆
54049    123.97     44.25     54049    吉林    长岭
54063    126.00     44.97     54063    吉林    扶余
54064    125.15     44.38     54064    吉林    农安
54065    125.65     44.53     54065    吉林    德惠
54069    125.80     44.12     54069    吉林    九台
54072    126.52     44.85     54072    吉林    榆树
54076    126.92     44.38     54076    吉林    舒兰
54142    123.53     43.50     54142    吉林    双辽
54154    124.30     43.35     54154    吉林    梨树
54156    124.78     43.50     54156    吉林    公主岭
54157    124.38     43.12     54157    吉林    四平
54161    125.22     43.88     54161    吉林    长春
54164    125.28     43.35     54164    吉林    伊通
54165    125.63     43.55     54165    吉林    双阳
54171    126.52     43.68     54171    吉林    永吉
54172    126.53     43.85     54172    吉林    吉林
54181    127.33     43.70     54181    吉林    蛟河
54186    128.20     43.37     54186    吉林    敦化
54187    128.92     43.12     54187    吉林    安图
54195    129.78     43.30     54195    吉林    汪清
54260    125.08     42.92     54260    吉林    辽源
54261    125.47     42.67     54261    吉林    东丰
54263    126.07     42.95     54263    吉林    磐石
54266    125.65     42.52     54266    吉林    梅河口
54267    125.72     42.25     54267    吉林    柳河
54273    126.75     42.97     54273    吉林    桦甸
54274    125.98     42.68     54274    吉林    辉南
54276    126.80     42.40     54276    吉林    靖宇
54284    127.50     42.15     54284    吉林    东岗
54285    128.12     42.40     54285    吉林    二道
54286    129.00     42.53     54286    吉林    和龙
54288    127.37     42.25     54288    吉林    抚松
54290    129.40     42.77     54290    吉林    龙井
54291    130.33     42.78     54291    吉林    珲春
54292    129.50     42.87     54292    吉林    延吉
54293    129.83     42.95     54293    吉林    图们
54362    125.73     41.65     54362    吉林    通化县
54363    125.92     41.72     54363    吉林    通化
54371    126.43     41.93     54371    吉林    白山
54374    126.88     41.80     54374    吉林    临江
54377    126.22     41.15     54377    吉林    集安
54386    128.18     41.42     54386    吉林    长白
58012    116.65     34.67     58012    江苏    丰县
58013    116.90     34.75     58013    江苏    沛县
58026    118.02     34.40     58026    江苏    邳州
58027    117.15     34.28     58027    江苏    徐州
58035    118.35     34.33     58035    江苏    新沂
58036    118.72     34.55     58036    江苏    东海
58038    118.78     34.08     58038    江苏    沭阳
58040    119.13     34.85     58040    江苏    赣榆
58044    119.23     34.53     58044    江苏    连云港
58045    119.60     34.20     58045    江苏    响水
58047    119.23     34.25     58047    江苏    灌云
58048    119.35     34.12     58048    江苏    灌南
58049    119.80     34.02     58049    江苏    滨海
58130    117.95     33.93     58130    江苏    睢宁
58131    118.22     33.97     58131    江苏    宿迁
58132    118.68     33.72     58132    江苏    泗阳
58135    118.22     33.48     58135    江苏    泗洪
58138    118.52     32.98     58138    江苏    盱眙
58139    118.92     33.30     58139    江苏    洪泽
58140    119.30     33.77     58140    江苏    涟水
58141    118.93     33.63     58141    江苏    淮安
58143    119.85     33.80     58143    江苏    阜宁
58145    119.15     33.50     58145    江苏    楚州
58146    119.77     33.47     58146    江苏    建湖
58147    118.97     32.98     58147    江苏    金湖
58148    119.35     33.27     58148    江苏    宝应
58150    120.30     33.75     58150    江苏    射阳
58154    120.20     33.43     58154    江苏    盐城
58158    120.48     33.20     58158    江苏    大丰
58235    118.85     32.37     58235    江苏    六合
58237    118.58     32.07     58237    江苏    浦口
58238    118.90     31.93     58238    江苏    南京
58241    119.45     32.80     58241    江苏    高邮
58242    119.17     32.30     58242    江苏    仪征
58243    119.82     32.95     58243    江苏    兴化
58244    119.58     32.45     58244    江苏    江都
58245    119.42     32.42     58245    江苏    扬州
58246    120.00     32.55     58246    江苏    泰州
58247    119.80     32.27     58247    江苏    扬中
58248    119.47     32.20     58252    江苏    镇江
58249    120.00     32.17     58249    江苏    泰兴
58250    120.15     32.52     58250    江苏    姜堰
58251    120.28     32.85     58251    江苏    东台
58254    120.45     32.52     58254    江苏    海安
58255    120.57     32.37     58255    江苏    如皋
58257    120.25     31.98     58257    江苏    靖江
58259    120.98     32.08     58259    江苏    南通
58264    121.18     32.33     58264    江苏    如东
58268    121.08     32.10     58268    江苏    通州
58269    121.65     31.78     58269    江苏    启东
58333    118.90     31.93     58238    江苏    江宁
58339    118.90     31.33     58339    江苏    高淳
58340    119.03     31.65     58340    江苏    溧水
58341    119.60     31.98     58341    江苏    丹阳
58342    119.55     31.72     58342    江苏    金坛
58343    119.98     31.88     58343    江苏    常州
58344    119.20     31.97     58344    江苏    句容
58345    119.48     31.43     58345    江苏    溧阳
58346    119.82     31.33     777108    江苏    宜兴
58349    120.57     31.42     58349    江苏    苏州
58351    120.30     31.90     58351    江苏    江阴
58352    120.77     31.65     58352    江苏    常熟
58353    120.57     31.87     58353    江苏    张家港
58354    120.35     31.62     58354    江苏    无锡
58356    121.00     31.40     58356    江苏    昆山
58359    120.62     31.13     58359    江苏    吴江
58360    121.20     31.92     58360    江苏    海门
58377    121.10     31.52     58377    江苏    太仓
57598    114.58     29.03     57598    江西    修水
57694    114.38     28.53     57694    江西    铜鼓
57696    114.78     28.40     57696    江西    宜丰
57698    114.43     28.10     57698    江西    万载
57699    114.97     28.23     57699    江西    上高
57783    113.82     27.88     57783    江西    上栗
57786    113.85     27.63     57786    江西    萍乡
57789    113.95     27.13     57789    江西    莲花
57792    114.65     27.82     57792    江西    分宜
57793    114.38     27.80     57793    江西    宜春
57794    114.02     27.63     57794    江西    芦溪
57796    114.88     27.83     57796    江西    新余
57798    114.60     27.38     57798    江西    安福
57799    114.92     27.05     57799    江西    吉安
57883    114.28     26.75     57883    江西    厦坪
57891    114.25     26.95     57891    江西    永新
57894    114.17     26.57     57894    江西    井冈山
57895    114.78     26.47     57895    江西    万安
57896    114.52     26.33     57896    江西    遂川
57899    114.88     26.82     57899    江西    泰和
57990    114.32     25.70     57990    江西    崇义
57991    114.57     25.82     57991    江西    上犹
57992    114.75     25.67     57992    江西    南康
57993    115.02     25.87     57993    江西    赣州
57994    114.35     25.40     57994    江西    大余
57995    114.87     25.35     57995    江西    信丰
58502    116.02     29.67     58502    江西    九江
58503    115.67     29.70     58503    江西    瑞昌
58505    115.90     29.62     58505    江西    柴桑区
58506    115.98     29.57     58506    江西    庐山
58507    115.12     29.25     58507    江西    武宁
58508    115.73     29.35     58508    江西    德安
58509    115.80     29.02     58509    江西    永修
58510    116.22     29.68     58510    江西    湖口
58512    116.53     29.88     58512    江西    彭泽
58514    116.03     29.45     58514    江西    庐山市
58517    116.18     29.25     58517    江西    都昌
58519    116.68     29.00     58519    江西    鄱阳
58524    117.22     29.37     58524    江西    浮梁
58527    117.17     29.32     58527    江西    景德镇
58529    117.85     29.28     58529    江西    婺源
58600    115.37     28.87     58600    江西    靖安
58601    115.35     28.72     58601    江西    奉新
58602    115.55     28.93     58602    江西    安义
58605    115.38     28.42     58605    江西    高安
58606    115.92     28.60     58606    江西    南昌
58607    116.07     28.52     58607    江西    南昌县
58608    115.55     27.98     58608    江西    樟树
58609    115.82     28.22     58609    江西    丰城
58612    116.68     28.70     58612    江西    余干
58614    116.28     28.40     58614    江西    进贤
58615    117.08     28.68     58615    江西    万年
58616    116.82     28.20     58616    江西    余江
58618    116.60     28.27     58618    江西    东乡
58619    116.27     27.90     58619    江西    抚州
58620    117.10     29.02     58620    江西    乐平
58622    117.58     28.95     58622    江西    德兴
58623    117.90     28.47     58623    江西    广信区
58624    117.43     28.40     58624    江西    弋阳
58625    117.60     28.42     58625    江西    横峰
58626    117.25     28.32     58626    江西    贵溪
58627    117.05     28.32     58627    江西    鹰潭
58629    117.70     28.28     58629    江西    铅山
58634    118.25     28.68     58634    江西    玉山
58635    118.20     28.45     58635    江西    广丰
58637    117.98     28.45     58637    江西    上饶
58693    115.62     28.53     58693    江西    新建
58701    115.40     27.75     58701    江西    新干
58704    115.35     27.58     58704    江西    峡江
58705    115.42     27.33     58705    江西    永丰
58706    115.83     27.43     58706    江西    乐安
58707    115.13     27.22     58707    江西    吉水
58710    116.02     27.73     58710    江西    崇仁
58712    116.78     27.92     58712    江西    金溪
58713    117.07     27.72     58713    江西    资溪
58714    116.23     27.55     58714    江西    宜黄
58715    116.65     27.58     58715    江西    南城
58718    116.57     27.20     58718    江西    南丰
58719    116.92     27.30     58719    江西    黎川
58804    115.35     26.28     58804    江西    兴国
58806    116.02     26.48     58806    江西    宁都
58813    116.30     26.83     58813    江西    广昌
58814    116.35     26.35     58814    江西    石城
58903    116.00     25.92     58903    江西    瑞金
58905    115.40     25.97     58905    江西    于都
58906    115.80     25.57     58906    江西    会昌
58907    115.33     25.15     58907    江西    安远
59091    114.52     24.75     59091    江西    全南
59092    114.80     24.87     59092    江西    龙南
59093    115.03     24.78     59093    江西    定南
59102    115.65     24.95     59102    江西    寻乌
54236    122.55     42.38     54236    辽宁    彰武
54237    121.75     42.07     54237    辽宁    阜新
54243    124.10     42.78     54243    辽宁    昌图
54244    123.35     42.82     54244    辽宁    康平
54245    123.40     42.50     54245    辽宁    法库
54249    123.87     42.30     54249    辽宁    铁岭
54252    124.73     42.73     54252    辽宁    西丰
54254    124.05     42.53     54254    辽宁    开原
54259    124.87     42.07     54259    辽宁    清原
54323    120.78     41.82     54323    辽宁    北票
54324    120.43     41.55     54324    辽宁    朝阳
54326    119.62     41.42     54326    辽宁    建平
54327    119.38     41.25     54327    辽宁    凌源
54328    119.77     41.12     54328    辽宁    喀左
54330    121.33     41.13     54330    辽宁    凌海
54331    121.77     41.60     54331    辽宁    北镇
54332    122.70     41.52     54332    辽宁    辽中
54333    122.85     41.97     54333    辽宁    新民
54334    121.25     41.52     54334    辽宁    义县
54335    122.08     41.68     54335    辽宁    黑山
54336    122.43     41.42     54336    辽宁    台安
54337    121.12     41.13     54337    辽宁    锦州
54339    123.00     41.08     54339    辽宁    鞍山
54342    123.52     41.73     54342    辽宁    沈阳
54345    123.07     41.20     54345    辽宁    辽阳县
54346    123.78     41.30     54346    辽宁    本溪
54347    123.17     41.23     54347    辽宁    辽阳
54348    123.37     41.42     54348    辽宁    灯塔
54349    124.13     41.30     54349    辽宁    本溪县
54351    124.07     41.92     54351    辽宁    抚顺
54353    125.03     41.72     54353    辽宁    新宾
54365    125.35     41.28     54365    辽宁    桓仁
54452    119.82     40.80     54452    辽宁    建昌
